text,sensitive_data_level
"78 Điện Biên Phủ, Phường Vĩnh Ninh, Thành phố Huế, Thừa Thiên Huế",3
"105 Trần Phú, Phường Lộc Thọ, Thành phố Nha Trang, Khánh Hòa",3
"32 Đường 30/4, Phường 1, Thành phố Mỹ Tho, Tiền Giang",3
"67 Quang Trung, Quang Trung, Vinh, Nghệ An",3
"91 Nguyễn Văn Linh, Tân Phong, 7, Thành phố Hồ Chí Minh",3
"15 Hai Bà Trưng, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",3
"4 Trần Cao Vân, Phường Vĩnh Trung, Thanh Khê, Đà Nẵng",3
"88 Yersin, Phường Phú Cường, Thành phố Thủ Dầu Một, Bình Dương",3
"22 Lê Hồng Phong, 4, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu",3
"16 Nguyễn Huệ, Phường Phú Hội, Thành phố Huế, Thừa Thiên Huế",3
"56 Trần Khát Chân, Phường Phước Tân, Nha Trang, Khánh Hòa",3
"8/3 Lý Thường Kiệt, Phường 5, Mỹ Tho, Tiền Giang",3
"12 Phan Bội Châu, Lê Lợi, Thành phố Vinh, Nghệ An",3
"112 Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Hồ Chí Minh",3
"34A Hàng Gai, Hàng Gai, Hoàn Kiếm, Hà Nội",3
"76 Ông Ích Khiêm, Tam Thuận, Thanh Khê, Đà Nẵng",3
"99 Cách Mạng Tháng Tám, Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",3
"44 Nguyễn An Ninh, 8, Vũng Tàu, Bà Rịa - Vũng Tàu",3
"6 Nguyễn Trường Tộ, Tây Lộc, Huế, Thừa Thiên Huế",3
"32A Nguyễn Thiện Thuật, Phường Tân Lập, Nha Trang, Khánh Hòa",3
"12B Nguyễn Đình Chiểu, 4, Mỹ Tho, Tiền Giang",3
"54 Nguyễn Thái Học, Hà Huy Tập, Vinh, Nghệ An",3
"15/2 Nguyễn Đình Chiểu, Bến Thành, 1, Hồ Chí Minh",3
"67 Bà Triệu, Phường Nguyễn Du, Hai Bà Trưng, Hà Nội",3
"123 Nguyễn Tất Thành, Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",3
"43 Lê Thị Riêng, Phường Phú Lợi, Thủ Dầu Một, Bình Dương",3
"7/1 Nguyễn Tri Phương, 7, Vũng Tàu, Bà Rịa - Vũng Tàu",3
"89 Đống Đa, Phường Phú Nhuận, Thành phố Huế, Thừa Thiên Huế",3
"24/7 Hoàng Diệu, Vĩnh Nguyên, Thành phố Nha Trang, Khánh Hòa",3
"18 Nguyễn Huỳnh Đức, 6, Mỹ Tho, Tiền Giang",3
"36 Trần Phú, Phường Trường Thi, Vinh, Nghệ An",3
"2 Nguyễn Bỉnh Khiêm, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",3
"75 Phan Chu Trinh, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",3
"10 Hoàng Sa, Thọ Quang, Quận Sơn Trà, Đà Nẵng",3
"5 Nguyễn Chí Thanh, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương",3
"15A Xô Viết Nghệ Tĩnh, Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu",3
"27 Trần Quang Khải, Phú Hội, Thành phố Huế, Thừa Thiên Huế",3
"98 Lê Thánh Tôn, Phường Vạn Thạnh, Thành phố Nha Trang, Khánh Hòa",3
"23 Trương Định, Phường 2, Thành phố Mỹ Tho, Tiền Giang",3
"57 Nguyễn Văn Cừ, Hưng Bình, Thành phố Vinh, Nghệ An",3
"145 Pasteur, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",3
"56 Ngô Quyền, Phường Lý Thái Tổ, Hoàn Kiếm, Hà Nội",3
"3/2 Trường Chinh, Hòa Phát, Cẩm Lệ, Đà Nẵng",3
"47 Đoàn Thị Điểm, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",3
"95 Ba Cu, 4, Vũng Tàu, Bà Rịa - Vũng Tàu",3
"11 Nguyễn Gia Thiều, Thuận Lộc, Thành phố Huế, Thừa Thiên Huế",3
"64 Yết Kiêu, Vĩnh Hòa, Thành phố Nha Trang, Khánh Hòa",3
"79 Nam Kỳ Khởi Nghĩa, Phường 1, Thành phố Mỹ Tho, Tiền Giang",3
"19 Lê Hồng Phong, Phường Quán Bàu, Vinh, Nghệ An",3
"203 Nguyễn Thị Minh Khai, Phường Nguyễn Cư Trinh, 1, Hồ Chí Minh",3
"36A Trần Nhật Duật, Đồng Xuân, Hoàn Kiếm, Hà Nội",3
"12 Trần Phú, Thạch Thang, Quận Hải Châu, Đà Nẵng",3
"108 Đại lộ Bình Dương, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",3
"8/1 Lê Lai, Phường 3, Vũng Tàu, Bà Rịa - Vũng Tàu",3
"22 Lê Quý Đôn, Phú Hiệp, Huế, Thừa Thiên Huế",3
"34 Ngô Gia Tự, Phường Phước Hải, Nha Trang, Khánh Hòa",3
"4/10 Hùng Vương, Phường 3, Thành phố Mỹ Tho, Tiền Giang",3
"68 Trần Hưng Đạo, Đội Cung, Thành phố Vinh, Nghệ An",3
"12 Nguyễn Huệ, Bến Nghé, Quận 1, Hồ Chí Minh",3
"96 Lò Đúc, Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",3
"54 Ngũ Hành Sơn, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",3
"72 Huỳnh Văn Lũy, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",3
"14/3 Trương Công Định, 1, Vũng Tàu, Bà Rịa - Vũng Tàu",3
"46 Lê Lợi, Phường Vĩnh Ninh, Thành phố Huế, Thừa Thiên Huế",3
"55 Hoàng Hoa Thám, Ngọc Hiệp, Nha Trang, Khánh Hòa",3
"31 Thủ Khoa Huân, 7, Mỹ Tho, Tiền Giang",3
"24 Trần Bình Trọng, Lê Mao, Vinh, Nghệ An",3
"89 Hàm Nghi, Phường Bến Nghé, Quận 1, Hồ Chí Minh",3
"23 Lý Thường Kiệt, Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",3
"1/1 Nguyễn Văn Thoại, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",3
"9/2 Đường D1, Phường Phú Hòa, Thủ Dầu Một, Bình Dương",3
"25/12 Nguyễn Thái Học, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu",3
"37 Đinh Tiên Hoàng, Phường Phú Hòa, Thành phố Huế, Thừa Thiên Huế",3
"12B Trần Phú, Vĩnh Nguyên, Nha Trang, Khánh Hòa",3
"15 Tết Mậu Thân, Phường 4, Thành phố Mỹ Tho, Tiền Giang",3
"57 Nguyễn Sỹ Sách, Hưng Phúc, Vinh, Nghệ An",3
"42 Đồng Khởi, Phường Bến Nghé, Quận 1, Hồ Chí Minh",3
"10 Quán Thánh, Quán Thánh, Quận Ba Đình, Hà Nội",3
"2 Nguyễn Du, Hòa Tiến, Hòa Vang, Đà Nẵng",3
"3 Đường Số 10, An Điền, Thị xã Bến Cát, Bình Dương",3
"4/1 Nguyễn Thị Minh Khai, Xã Long Sơn, Vũng Tàu, Bà Rịa - Vũng Tàu",3
"5 Nguyễn Văn Cừ, Hương Hồ, Hương Trà, Thừa Thiên Huế",3
"6 Trần Phú, Xã Vĩnh Phương, Thành phố Nha Trang, Khánh Hòa",3
"7 Hùng Vương, Xã Mỹ Phong, Mỹ Tho, Tiền Giang",3
"8 Lê Lợi, Nghi Phú, Thành phố Vinh, Nghệ An",3
"9 Trần Hưng Đạo, Xã Tân Thông Hội, Huyện Củ Chi, Thành phố Hồ Chí Minh",3
"10 Lý Thường Kiệt, Kim Chung, Huyện Đông Anh, Hà Nội",3
"1 Nguyễn Trãi, Hòa Khương, Huyện Hòa Vang, Đà Nẵng",3
"2 Đường Số 1, Phú An, Thị xã Bến Cát, Bình Dương",3
"3A Nguyễn An Ninh, Long Mỹ, Vũng Tàu, Bà Rịa - Vũng Tàu",3
"4B Nguyễn Thị Định, Xã Thủy Bằng, Hương Thủy, Thừa Thiên Huế",3
"5C Ngô Gia Tự, Xã Vĩnh Thái, Nha Trang, Khánh Hòa",3
"6D Lê Văn Tám, Xã Đạo Thạnh, Mỹ Tho, Tiền Giang",3
"7E Nguyễn Phong Sắc, Xã Hưng Lộc, Thành phố Vinh, Nghệ An",3
"23 Nguyễn Du, Bến Nghé, 1, Thành phố Hồ Chí Minh",3
"12/5 Trần Hưng Đạo, Phường Phạm Ngũ Lão, 1, Hồ Chí Minh",3
"45 Lê Lai, Bến Thành, Quận 1, Thành phố Hồ Chí Minh",3
"78A Hai Bà Trưng, Phường Tân Định, 1, Thành phố Hồ Chí Minh",3
"101 Nguyễn Thị Minh Khai, Phường Đa Kao, 1, Hồ Chí Minh",3
"33 Võ Văn Tần, 6, 3, Thành phố Hồ Chí Minh",3
"67 Cách Mạng Tháng Tám, Phường 7, 3, Hồ Chí Minh",3
"12B Điện Biên Phủ, Phường 15, Bình Thạnh, Hồ Chí Minh",3
"88 Phan Xích Long, Phường 7, Quận Phú Nhuận, Hồ Chí Minh",3
"22 Nguyễn Đình Chiểu, Đa Kao, Quận 1, Hồ Chí Minh",3
"15 Hoàng Sa, Đa Kao, 1, Hồ Chí Minh",3
"99 Pasteur, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",3
"54 Nam Kỳ Khởi Nghĩa, Bến Nghé, 1, Hồ Chí Minh",3
"123 Trần Quốc Toản, Phường 8, 3, Hồ Chí Minh",3
"456A Nguyễn Thiện Thuật, Phường 3, 3, Hồ Chí Minh",3
"78/9 Nguyễn Trãi, Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh",3
"10 ABC Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",3
"333 Sư Vạn Hạnh, 13, 10, Thành phố Hồ Chí Minh",3
"678 Ba Tháng Hai, 11, Quận 10, Thành phố Hồ Chí Minh",3
"90 Lạc Long Quân, Phường 5, 11, Hồ Chí Minh",3
"50 Âu Cơ, Phường 9, Tân Bình, Thành phố Hồ Chí Minh",3
"123 Trường Chinh, 14, Tân Bình, Thành phố Hồ Chí Minh",3
"45 Nguyễn Thái Sơn, Phường 4, Gò Vấp, Hồ Chí Minh",3
"78 Lê Văn Thọ, 11, Gò Vấp, Hồ Chí Minh",3
"90 Quang Trung, 10, Quận Gò Vấp, Hồ Chí Minh",3
"23 Đặng Văn Bi, Trường Thọ, Thủ Đức, Thành phố Hồ Chí Minh",3
"12/7 Tô Vĩnh Diện, Phường Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh",3
"45 Hoàng Diệu 2, Linh Trung, Quận Thủ Đức, Hồ Chí Minh",3
"78 Quốc Lộ 13, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh",3
"100 Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh",3
"33 Lê Văn Việt, Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",3
"67 Nguyễn Duy Trinh, Phường Bình Trưng Đông, 2, Thành phố Hồ Chí Minh",3
"12A Trần Não, Phường Bình An, 2, Hồ Chí Minh",3
"45 Mai Chí Thọ, Phường An Phú, Quận 2, Thành phố Hồ Chí Minh",3
"78 Đường số 5, An Khánh, 2, Hồ Chí Minh",3
"10 Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh",3
"33 Ngô Tất Tố, 22, Quận Bình Thạnh, Hồ Chí Minh",3
"67 Bùi Đình Túy, 24, Bình Thạnh, Hồ Chí Minh",3
"12 D1, Phường 25, Quận Bình Thạnh, Hồ Chí Minh",3
"45 Xô Viết Nghệ Tĩnh, 26, Quận Bình Thạnh, Hồ Chí Minh",3
"78 Điện Biên Phủ, 17, Quận Bình Thạnh, Hồ Chí Minh",3
"10 Lý Thái Tổ, Phan Chu Trinh, Hoàn Kiếm, Hà Nội",3
"33 Tràng Tiền, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",3
"67 Hàng Bài, Hàng Bài, Quận Hoàn Kiếm, Hà Nội",3
"12 Hai Bà Trưng, Hàng Bài, Hoàn Kiếm, Hà Nội",3
"45 Đinh Tiên Hoàng, Phường Hàng Bạc, Hoàn Kiếm, Hà Nội",3
"78 Cầu Gỗ, Phường Hàng Đào, Quận Hoàn Kiếm, Hà Nội",3
"10 Lãn Ông, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",3
"33 Hàng Than, Phường Nguyễn Trung Trực, Ba Đình, Hà Nội",3
"67 Kim Mã, Kim Mã, Quận Ba Đình, Hà Nội",3
"12 Điện Biên Phủ, Điện Biên, Quận Ba Đình, Hà Nội",3
"45 Nguyễn Thái Học, Phường Điện Biên, Quận Ba Đình, Hà Nội",3
"78 Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",3
"10 Liễu Giai, Phường Liễu Giai, Ba Đình, Hà Nội",3
"33 Láng Hạ, Láng Hạ, Đống Đa, Hà Nội",3
"67 Thái Hà, Trung Liệt, Đống Đa, Hà Nội",3
"12 Chùa Bộc, Phường Trung Tự, Quận Đống Đa, Hà Nội",3
"45 Khâm Thiên, Khâm Thiên, Quận Đống Đa, Hà Nội",3
"78 Giải Phóng, Phương Mai, Quận Đống Đa, Hà Nội",3
"10 Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội",3
"33 Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",3
"67 Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",3
"12 Hoàng Quốc Việt, Nghĩa Tân, Cầu Giấy, Hà Nội",3
"45 Nguyễn Khánh Toàn, Phường Quan Hoa, Cầu Giấy, Hà Nội",3
"78 Nguyễn Chí Thanh, Láng Thượng, Quận Đống Đa, Hà Nội",3
"10 Minh Khai, Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",3
"33 Đại La, Phường Trương Định, Hai Bà Trưng, Hà Nội",3
"67 Lê Thanh Nghị, Bách Khoa, Hai Bà Trưng, Hà Nội",3
"12 Bà Triệu, Nguyễn Du, Hai Bà Trưng, Hà Nội",3
"45 Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",3
"78 Lạc Trung, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",3
"10 Nguyễn Văn Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",3
"33 Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",3
"67 Ngô Gia Tự, Đức Giang, Quận Long Biên, Hà Nội",3
"12 Nguyễn Sơn, Bồ Đề, Quận Long Biên, Hà Nội",3
"45 Trường Sa, Phúc Đồng, Long Biên, Hà Nội",3
"78 Cổ Linh, Phường Long Biên, Long Biên, Hà Nội",3
"23 Trần Phú, Phường Quang Trung, Hà Đông, Hà Nội",3
"12/5 Lê Lợi, Nguyễn Trãi, Hà Đông, Hà Nội",3
"45 Bà Triệu, Mộ Lao, Quận Hà Đông, Hà Nội",3
"78A Quang Trung, Yết Kiêu, Hà Đông, Hà Nội",3
"101 Tô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",3
"33 Lê Hồng Phong, Phường Trường Thi, Vinh, Nghệ An",3
"67 Nguyễn Văn Cừ, Phường Hưng Bình, Vinh, Nghệ An",3
"12B Trần Phú, Lê Mao, Thành phố Vinh, Nghệ An",3
"88 Nguyễn Thị Minh Khai, Hưng Dũng, Vinh, Nghệ An",3
"22 Phan Bội Châu, Phường Quán Bàu, Vinh, Nghệ An",3
"15 Đường 3/2, Phường Vĩnh Lạc, Thành phố Rạch Giá, Kiên Giang",3
"99 Nguyễn Trung Trực, Vĩnh Bảo, Thành phố Rạch Giá, Kiên Giang",3
"54 Cô Giang, Phường Vĩnh Thanh Vân, Thành phố Rạch Giá, Kiên Giang",3
"123 Nguyễn Du, Phường An Hòa, Quận Ninh Kiều, Cần Thơ",3
"456A Ba Tháng Hai, Phường Xuân Khánh, Ninh Kiều, Thành phố Cần Thơ",3
"78/9 Trần Hưng Đạo, Phường An Lạc, Quận Ninh Kiều, Thành phố Cần Thơ",3
"10 ABC Đường 30/4, Phường Hưng Lợi, Ninh Kiều, Cần Thơ",3
"333 Nguyễn Văn Cừ Nối Dài, An Bình, Quận Ninh Kiều, Cần Thơ",3
"678 Cách Mạng Tháng Tám, Phường Cái Khế, Ninh Kiều, Thành phố Cần Thơ",3
"90 Trần Việt Châu, Xã Thạnh Mỹ, Huyện Vĩnh Thạnh, Cần Thơ",3
"50 Quốc Lộ 1A, Xã Trường Xuân, Huyện Thới Lai, Cần Thơ",3
"123 Nguyễn Trãi, Trần Phú, Thành phố Móng Cái, Quảng Ninh",3
"45 Nguyễn Du, Phường Ka Long, Thành phố Móng Cái, Quảng Ninh",3
"78 Hùng Vương, Hòa Lạc, Thành phố Móng Cái, Quảng Ninh",3
"90 Trần Phú, Xã Bình Minh, Trảng Bom, Đồng Nai",3
"23 Nguyễn Ái Quốc, Phường Thanh Bình, Thành phố Biên Hòa, Đồng Nai",3
"12/7 Đồng Khởi, Tân Phong, Thành phố Biên Hòa, Đồng Nai",3
"45 Phạm Văn Thuận, Tam Hiệp, Biên Hòa, Đồng Nai",3
"78 Hà Huy Giáp, Phường Quyết Thắng, Biên Hòa, Đồng Nai",3
"12 Nguyễn Huệ, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",3
"45A Trần Phú, Điện Biên, Ba Đình, Hà Nội",3
"23/5 Lê Lợi, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk",3
"50/12B Hoàng Diệu, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng",3
"78 CMT8, 5, Mỹ Tho, Tiền Giang",3
"9 Nguyễn Văn Cừ, Cái Khế, Quận Ninh Kiều, Cần Thơ",3
"101 Hai Bà Trưng, Phường Vĩnh Ninh, Thành phố Huế, Thừa Thiên Huế",3
"34/2 Giải Phóng, Phương Mai, Quận Đống Đa, Hà Nội",3
"67 Trần Hưng Đạo, Phường An Hội, Thành phố Hội An, Quảng Nam",3
"8 Đường 30/4, Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",3
"123 Nguyễn Thị Minh Khai, Phường Đa Kao, 1, Thành phố Hồ Chí Minh",3
"456 Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",3
"789 Điện Biên Phủ, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh",3
"1A Lý Thường Kiệt, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",3
"2B Lê Hồng Phong, Phường 10, Quận 10, Hồ Chí Minh",3
"3C Nguyễn Trãi, Nguyễn Cư Trinh, 1, Hồ Chí Minh",3
"4D Hùng Vương, Phường 4, Đà Lạt, Lâm Đồng",3
"5E Trần Quốc Toản, An Hải Bắc, Sơn Trà, Đà Nẵng",3
"6F Ngô Quyền, Phường Máy Tơ, Quận Ngô Quyền, Hải Phòng",3
"7G Bà Triệu, Phan Chu Trinh, Hoàn Kiếm, Hà Nội",3
"8H Trần Cao Vân, Phường Tam Thuận, Thanh Khê, Đà Nẵng",3
"9I Phan Đình Phùng, Phường 7, Phú Nhuận, Hồ Chí Minh",3
"10K Lê Thánh Tông, Đông Kinh, Lạng Sơn, Lạng Sơn",3
"11L Nguyễn Du, Tân An, Thành phố Buôn Ma Thuột, Đắk Lắk",3
"12M Đinh Tiên Hoàng, 8, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu",3
"13N Quang Trung, Phường Quang Trung, Thái Nguyên, Thái Nguyên",3
"14O Nguyễn Thái Học, Minh Khai, Thành phố Hà Giang, Hà Giang",3
"15P Hoàng Văn Thụ, Phường Quyết Thắng, Thành phố Sơn La, Sơn La",3
"16Q Trường Chinh, Phường Chiềng Lề, Thành phố Sơn La, Sơn La",3
"17R Trần Nguyên Hãn, Phường Hoàng Văn Thụ, Thành phố Bắc Giang, Bắc Giang",3
"18S Lê Quý Đôn, Tân Thịnh, Hòa Bình, Hòa Bình",3
"19T Tô Hiệu, Quyết Thắng, Thành phố Lai Châu, Lai Châu",3
"20U Hữu Nghị, Phường Đoàn Kết, Yên Bái, Yên Bái",3
"21V Yết Kiêu, Trần Phú, Thành phố Hà Tĩnh, Hà Tĩnh",3
"22X Nguyễn Công Trứ, Bắc Hà, Hà Tĩnh, Hà Tĩnh",3
"23Y Hàn Thuyên, Trường Thi, Thành phố Vinh, Nghệ An",3
"24Z Phan Bội Châu, Phường Lê Mao, Thành phố Vinh, Nghệ An",3
"25/1 A Di Đà, Phường 1, Thành phố Cao Lãnh, Đồng Tháp",3
"26/2 Thích Quảng Đức, Phường 2, Sa Đéc, Đồng Tháp",3
"27/3 Cách Mạng Tháng Tám, 3, Thành phố Bến Tre, Bến Tre",3
"28/4 Đồng Khởi, Phường 4, Trà Vinh, Trà Vinh",3
"29/5 Hùng Vương, 5, Thành phố Rạch Giá, Kiên Giang",3
"30/6 Trần Phú, Phường 6, Cà Mau, Cà Mau",3
"31/7 Nguyễn Du, Phường 7, Sóc Trăng, Sóc Trăng",3
"32/8 Lê Lợi, Phường 8, Bạc Liêu, Bạc Liêu",3
"33/9 Nguyễn Trãi, 9, Vị Thanh, Hậu Giang",3
"34/10 Quang Trung, Phường 10, Long Xuyên, An Giang",3
"35/11 Trần Hưng Đạo, Phường Châu Phú A, Châu Đốc, An Giang",3
"36/12 Hùng Vương, Phường Đông Xuyên, Long Xuyên, An Giang",3
"37/13 Lê Văn Tám, An Phú, Huyện Củ Chi, Thành phố Hồ Chí Minh",3
"38/14 Nguyễn Thị Sáu, Xã Bình Chánh, Huyện Bình Chánh, Hồ Chí Minh",3
"39/15 Tô Ký, Xã Bà Điểm, Hóc Môn, Hồ Chí Minh",3
"40/16 Lê Thị Riêng, Xã Tân Hiệp, Hóc Môn, Hồ Chí Minh",3
"41/17 Nguyễn Ảnh Thủ, Đông Thạnh, Huyện Hóc Môn, Hồ Chí Minh",3
"42/18 Trần Văn Giàu, Xã Vĩnh Lộc A, Huyện Bình Chánh, Hồ Chí Minh",3
"43/19 Quốc Lộ 1A, Tân Kiên, Huyện Bình Chánh, Thành phố Hồ Chí Minh",3
"44/20 Nguyễn Hữu Trí, Xã Lê Minh Xuân, Huyện Bình Chánh, Hồ Chí Minh",3
"45/21 Trần Đại Nghĩa, Xã Phong Phú, Huyện Bình Chánh, Hồ Chí Minh",3
"46/22 Đường Số 8, Long Trường, Thủ Đức, Thành phố Hồ Chí Minh",3
"47/23 Đường Số 9, Phường Trường Thạnh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",3
"48/24 Đường Số 10, Long Bình, Thủ Đức, Thành phố Hồ Chí Minh",3
"49/25 Đường Số 11, Phường Phước Long B, Thành phố Thủ Đức, Hồ Chí Minh",3
"50/26 Đường Số 12, Tăng Nhơn Phú A, Thủ Đức, Hồ Chí Minh",3
"51/27 Đường Số 13, Phường Hiệp Phú, Thủ Đức, Thành phố Hồ Chí Minh",3
"52/28 Đường Số 14, Phường Bình Thọ, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",3
"53/29 Đường Số 15, Linh Chiểu, Thành phố Thủ Đức, Hồ Chí Minh",3
"54/30 Đường Số 16, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",3
"55/31 Đường Số 17, Phường Linh Xuân, Thủ Đức, Hồ Chí Minh",3
"56 Nguyễn Trãi, Phường Ninh Xá, Bắc Ninh, Bắc Ninh",3
"57 Trần Hưng Đạo, Phường Đáp Cầu, Bắc Ninh, Bắc Ninh",3
"58 Lê Văn Thịnh, Suối Hoa, Bắc Ninh, Bắc Ninh",3
"59 Lý Thái Tổ, Phường Võ Cường, Thành phố Bắc Ninh, Bắc Ninh",3
"60 Ngô Gia Tự, Phường Tiền An, Bắc Ninh, Bắc Ninh",3
"61 Bình Than, Đại Phúc, Thành phố Bắc Ninh, Bắc Ninh",3
"62 Thiên Đức, Kim Chân, Thành phố Bắc Ninh, Bắc Ninh",3
"63 Kinh Dương Vương, Phường Vạn An, Thành phố Bắc Ninh, Bắc Ninh",3
"64 Nguyễn Đăng Đạo, Phường Thị Cầu, Thành phố Bắc Ninh, Bắc Ninh",3
"65 Hàn Thuyên, Phường Kinh Bắc, Bắc Ninh, Bắc Ninh",3
"66 Trần Phú, Phường Phan Thiết, Thành phố Tuyên Quang, Tuyên Quang",3
"67 Lương Thế Vinh, Minh Xuân, Tuyên Quang, Tuyên Quang",3
"68 Lý Tự Trọng, Phường Tân Quang, Thành phố Tuyên Quang, Tuyên Quang",3
"69 Trường Chinh, Phường An Tường, Thành phố Tuyên Quang, Tuyên Quang",3
"70 Bình Thuận, Phường Hưng Thành, Thành phố Tuyên Quang, Tuyên Quang",3
"71 Quang Trung, Phường Nông Tiến, Thành phố Tuyên Quang, Tuyên Quang",3
"72 Nguyễn Văn Linh, Phường Ỷ La, Tuyên Quang, Tuyên Quang",3
"73 Quyết Thắng, Đội Cấn, Thành phố Tuyên Quang, Tuyên Quang",3
"74 Điện Biên Phủ, Phường Tân Hà, Thành phố Tuyên Quang, Tuyên Quang",3
"75 Lê Đại Hành, Phường An Khảo, Thành phố Tuyên Quang, Tuyên Quang",3
"76 Nguyễn Tất Thành, Cam Thuỷ, Thành phố Cam Ranh, Khánh Hòa",3
"77 Trần Hưng Đạo, Ba Ngòi, Cam Ranh, Khánh Hòa",3
"78 Lê Lợi, Phường Cam Nghĩa, Thành phố Cam Ranh, Khánh Hòa",3
"79 Hùng Vương, Phường Cam Phúc Bắc, Cam Ranh, Khánh Hòa",3
"80 Phạm Văn Đồng, Phường Cam Lộc, Cam Ranh, Khánh Hòa",3
"81 Trần Cao Vân, Cam Phú, Cam Ranh, Khánh Hòa",3
"82 Nguyễn Du, Cam Bình, Cam Ranh, Khánh Hòa",3
"83 Ngô Quyền, Cam Linh, Thành phố Cam Ranh, Khánh Hòa",3
"84 3 Tháng 2, Phường Cam Thuận, Thành phố Cam Ranh, Khánh Hòa",3
"85 Nguyễn Huệ, Phường Cam Thành Nam, Thành phố Cam Ranh, Khánh Hòa",3
"86 CMT8, Long Hưng, Châu Thành, Tiền Giang",3
"87 Ấp Bắc, Xã Thân Cửu Nghĩa, Huyện Châu Thành, Tiền Giang",3
"88 Lê Thị Hồng Gấm, Xã Tam Hiệp, Châu Thành, Tiền Giang",3
"89 Trương Định, Điềm Hy, Châu Thành, Tiền Giang",3
"90 Nguyễn Văn Tiếp, Xã Nhị Bình, Huyện Châu Thành, Tiền Giang",3
"91 Nguyễn Hữu Huân, Thạnh Phú, Huyện Châu Thành, Tiền Giang",3
"92 Nguyễn Văn Tư, Xã Tân Hội Đông, Huyện Châu Thành, Tiền Giang",3
"93 Tỉnh Lộ 864, Xã Kim Sơn, Châu Thành, Tiền Giang",3
"94 Đường Số 1, Xã Long An, Châu Thành, Tiền Giang",3
"95 Quốc Lộ 1A, Xã Vĩnh Kim, Châu Thành, Tiền Giang",3
"96 Trần Phú, Thắng Nhì, Vũng Tàu, Bà Rịa - Vũng Tàu",3
"97 Lê Lợi, Phường 1, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu",3
"98 Ba Cu, 3, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu",3
"99 Trương Công Định, 4, Vũng Tàu, Bà Rịa - Vũng Tàu",3
"100 Xô Viết Nghệ Tĩnh, Phường 8, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu",3
"12 Nguyễn Huệ, Bến Nghé, 1, Thành phố Hồ Chí Minh",3
"45/2A Trần Phú, Phường 4, 5, Hồ Chí Minh",3
"23B Hai Bà Trưng, Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",3
